"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrank12"
"SC.1_h",9.14406072739406,0.0334161593924266,0.0053648530591399,0.0205331714113483,0.0462991473735048,TRUE,0.0334161593924266,1.09353530872994,1
"SC.1_h",9.1488988988989,0.0334138856999102,0.00536373302864071,0.0205335873245491,0.0462941840752713,TRUE,0.0334138856999102,1.09353530872994,1
"SC.1_h",9.15373707040374,0.03341154131477,0.00536257822669682,0.0205340160441705,0.0462890665853695,TRUE,0.03341154131477,1.09353530872994,1
"SC.1_h",9.15857524190857,0.0334091262261186,0.00536138868203792,0.0205344574903346,0.0462837949619026,TRUE,0.0334091262261186,1.09353530872994,1
"SC.1_h",9.16341341341341,0.0334066404795011,0.00536016436350678,0.0205349117834065,0.0462783691755957,TRUE,0.0334066404795011,1.09353530872994,1
"SC.1_h",9.16825158491825,0.0334040831013362,0.00535890482600922,0.0205353790186399,0.0462727871840325,TRUE,0.0334040831013362,1.09353530872994,1
"SC.1_h",9.17308975642309,0.0334014425264161,0.00535760435005621,0.0205358613654266,0.0462670236874055,TRUE,0.0334014425264161,1.09353530872994,1
"SC.1_h",9.17792792792793,0.0333987149891566,0.00535626114624396,0.0205363593552,0.0462610706231132,TRUE,0.0333987149891566,1.09353530872994,1
"SC.1_h",9.18276609943277,0.0333959002270878,0.00535487506297503,0.0205368730895312,0.0462549273646443,TRUE,0.0333959002270878,1.09353530872994,1
"SC.1_h",9.1876042709376,0.0333929985145647,0.00535344627177545,0.0205374024308784,0.046248594598251,TRUE,0.0333929985145647,1.09353530872994,1
"SC.1_h",9.19244244244244,0.0333900097782815,0.00535197468540375,0.0205379475154344,0.0462420720411285,TRUE,0.0333900097782815,1.09353530872994,1
"SC.1_h",9.19728061394728,0.0333869341024315,0.00535046038219557,0.0205385082392799,0.0462353599655831,TRUE,0.0333869341024315,1.09353530872994,1
"SC.1_h",9.20211878545212,0.0333837714028214,0.00534890329929061,0.0205390846691723,0.0462284581364705,TRUE,0.0333837714028214,1.09353530872994,1
"SC.1_h",9.20695695695696,0.0333805216576762,0.00534730349256819,0.0205396766491499,0.0462213666662026,TRUE,0.0333805216576762,1.09353530872994,1
"SC.1_h",9.21179512846179,0.0333771848184578,0.00534566091719967,0.0205402842383245,0.0462140853985912,TRUE,0.0333771848184578,1.09353530872994,1
"SC.1_h",9.21663329996663,0.0333737610525554,0.00534397569338415,0.020540907315443,0.0462066147896679,TRUE,0.0333737610525554,1.09353530872994,1
"SC.1_h",9.22147147147147,0.0333702501678121,0.00534224767683325,0.0205415460348381,0.046198954300786,TRUE,0.0333702501678121,1.09353530872994,1
"SC.1_h",9.22630964297631,0.0333666523197317,0.00534047698236582,0.0205422002762914,0.0461911043631721,TRUE,0.0333666523197317,1.09353530872994,1
