"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrankds.resolution"
"SC.12_h",9.69561227894561,-0.00738243419118195,0.00273077269255536,-0.0140360929773583,-0.000728775405005567,TRUE,-0.00738243419118195,1.05930471040269,15
"SC.12_h",9.70045045045045,-0.00736565265108623,0.00272681804618994,-0.014009675751507,-0.000721629550665483,TRUE,-0.00736565265108623,1.05930471040269,15
"SC.12_h",9.70528862195529,-0.00734872569423914,0.0027228307320543,-0.0139830335123136,-0.000714417876164726,TRUE,-0.00734872569423914,1.05930471040269,15
"SC.12_h",9.71012679346013,-0.00733165330373318,0.0027188107987189,-0.0139561663612148,-0.000707140246251564,TRUE,-0.00733165330373318,1.05930471040269,15
"SC.12_h",9.71496496496496,-0.00731443549647585,0.00271475829563359,-0.0139290744356051,-0.000699796557346551,TRUE,-0.00731443549647585,1.05930471040269,15
"SC.12_h",9.7198031364698,-0.00729707221330815,0.0027106732603607,-0.013901757767848,-0.000692386658768286,TRUE,-0.00729707221330815,1.05930471040269,15
"SC.12_h",9.72464130797464,-0.00727956361479955,0.00270655578162965,-0.0138742167347064,-0.000684910494892727,TRUE,-0.00727956361479955,1.05930471040269,15
"SC.12_h",9.72947947947948,-0.00726190959390374,0.00270240588601237,-0.0138464512938777,-0.00067736789392978,TRUE,-0.00726190959390374,1.05930471040269,15
"SC.12_h",9.73431765098432,-0.00724411009709758,0.00269822361351135,-0.0138184614893068,-0.000669758704888316,TRUE,-0.00724411009709758,1.05930471040269,15
"SC.12_h",9.73915582248916,-0.00722616517790421,0.00269400903011351,-0.0137902475352972,-0.000662082820511187,TRUE,-0.00722616517790421,1.05930471040269,15
"SC.12_h",9.74399399399399,-0.00720807499689307,0.00268976222774727,-0.0137618098164063,-0.000654340177379849,TRUE,-0.00720807499689307,1.05930471040269,15
"SC.12_h",9.74883216549883,-0.00718983917940214,0.00268548317356087,-0.0137331478779272,-0.00064653048087712,TRUE,-0.00718983917940214,1.05930471040269,15
"SC.12_h",9.75367033700367,-0.00717145799304715,0.0026811719863367,-0.0137042622768945,-0.000638653709199758,TRUE,-0.00717145799304715,1.05930471040269,15
"SC.12_h",9.75850850850851,-0.0071529314378281,0.00267682872289738,-0.0136751531517595,-0.000630709723896709,TRUE,-0.0071529314378281,1.05930471040269,15
